EMG,EMG ¿n¤À
0.00183105,0.00923462
-0.00366211,0.00922852
-0.00549316,0.00910034
-0.0012207,0.00905762
0.0177002,0.00908203
0.0170898,0.00911865
-0.00976563,0.00911255
0.00610352,0.00917358
0.00305176,0.00918579
0,0.00911255
-0.00244141,0.009021
0.0250244,0.00913696
0.00305176,0.00910645
-0.0164795,0.00922852
-0.00427246,0.00917358
-0.00976563,0.00895996
0.0109863,0.00888672
-0.000610352,0.00878906
-0.0195313,0.00893555
-0.010376,0.00884399
0.00427246,0.00872803
0.00305176,0.0085022
0.0189209,0.00862427
0.0268555,0.00875244
0.0115967,0.0088623
0.0134277,0.00892334
0.0158691,0.00888672
0.0128174,0.00899658
0.00671387,0.00901489
0.012207,0.00898438
-0.0219727,0.00900269
-0.0268555,0.009198
-0.00793457,0.00914307
0.000610352,0.00892334
-0.020752,0.00894775
-0.00488281,0.0088562
-0.00488281,0.00880127
-0.0012207,0.00880737
-0.0012207,0.00879517
0.00427246,0.0086853
0.00915527,0.00871582
-0.00427246,0.00863037
0.00488281,0.00859985
0.0128174,0.00863037
0.00488281,0.00856934
0.00183105,0.00858154
0.000610352,0.0085083
0.0268555,0.00861206
0.0250244,0.00881348
-0.00610352,0.00878296
-0.00671387,0.00878296
-0.00488281,0.00875854
-0.00915527,0.00882568
0,0.00881348
-0.00976563,0.0088623
-0.0183105,0.0090271
-0.0134277,0.00905151
-0.0115967,0.00914307
0.0012207,0.00913696
-0.000610352,0.00905151
-0.00305176,0.00890503
-0.0109863,0.00901489
0.00610352,0.00904541
0.0170898,0.00914917
-0.0158691,0.00914917
-0.00915527,0.00919189
-0.00854492,0.00918579
0.00915527,0.00927734
0.00610352,0.00928955
-0.0146484,0.00935669
-0.00610352,0.00929565
-0.00610352,0.00933838
-0.00671387,0.00928955
0.00976563,0.00933838
0.0219727,0.00948486
-0.0238037,0.00961304
0.0109863,0.0097168
0.0213623,0.00985718
0.00305176,0.00974121
0.00671387,0.00977783
0.0140381,0.00984497
0.00854492,0.00980225
0.00183105,0.00969238
-0.0146484,0.00978394
0.000610352,0.00963135
0.00488281,0.00957031
-0.00488281,0.00955811
-0.0183105,0.00973511
0.000610352,0.00959473
-0.010376,0.00950928
-0.00854492,0.00957031
0.00305176,0.00958252
0.00488281,0.00962524
-0.0238037,0.00963745
0.0134277,0.00963135
0.0360107,0.00980835
-0.00854492,0.00979004
0.00244141,0.00968628
-0.0415039,0.00999756
0,0.00999146
-0.0195313,0.0101685
-0.00610352,0.0101929
-0.00976563,0.0102356
-0.0183105,0.0104065
-0.00732422,0.0103027
0.00427246,0.0101746
0.00549316,0.0101318
0.0201416,0.0102722
-0.00854492,0.0103271
0.00488281,0.010376
0.0170898,0.0105225
-0.00183105,0.0102905
-0.00427246,0.0103027
-0.00549316,0.0101929
0.0262451,0.0104126
0,0.0103149
-0.0219727,0.0104248
0.0134277,0.010553
0.00183105,0.010376
0.00366211,0.0103088
-0.0299072,0.0105652
-0.00183105,0.010553
-0.0292969,0.0106567
-0.020752,0.0105957
0.00854492,0.0105652
-0.0598145,0.0110291
-0.0201416,0.0110718
-0.010376,0.0110474
-0.0146484,0.0111267
-0.00793457,0.011084
-0.00671387,0.0109314
0.0134277,0.0107971
0.0396729,0.0111145
0.00427246,0.0111511
-0.00244141,0.010968
0.0274658,0.0111938
0.00976563,0.0112427
0,0.0112305
-0.0402832,0.0116211
-0.00244141,0.0116028
-0.00366211,0.0115479
-0.0299072,0.0118042
-0.0305176,0.0120605
-0.0231934,0.0121643
0.00732422,0.0121887
-0.022583,0.0123962
0.012207,0.0125122
-0.00244141,0.0122681
0.020752,0.0122253
0.00976563,0.012262
0.0268555,0.0124634
0.032959,0.0127441
0.0366211,0.0130188
0.0262451,0.0132813
0.0445557,0.0136292
-0.0231934,0.013678
0.0146484,0.0136902
0.0421143,0.0139954
0.0128174,0.0141113
-0.0213623,0.0143188
-0.0518799,0.0148071
0.00915527,0.0147888
-0.0146484,0.0148743
-0.00305176,0.0147339
0.00793457,0.0146545
-0.03479,0.0149109
0.0299072,0.0151245
0.043335,0.0154663
-0.00305176,0.0154358
-0.0274658,0.015564
0.0012207,0.0155151
0.00610352,0.0155151
0.00793457,0.0155273
-0.020752,0.0156372
0.00671387,0.0154846
0.0140381,0.015387
-0.00671387,0.0153442
0.0195313,0.0153259
0.0366211,0.0156616
-0.0396729,0.0159912
-0.0012207,0.015863
0.0170898,0.0159485
-0.0341797,0.016272
-0.0109863,0.0162354
-0.0427246,0.0166565
-0.0311279,0.0169189
-0.00854492,0.0169556
-0.010376,0.0168762
0.00732422,0.0169434
0.0415039,0.0172546
0.020752,0.0173767
0.0469971,0.0178162
0.0378418,0.0181458
0.0610352,0.0185181
0.103149,0.0194153
0.0970459,0.0200256
-0.10437,0.0209839
-0.0488281,0.0214478
0.0317383,0.0213501
-0.0250244,0.0216003
-0.0750732,0.0221558
-0.0714111,0.0228088
-0.0683594,0.0233948
-0.00976563,0.0233093
0.00183105,0.0232544
0.00976563,0.0233093
0.00244141,0.0232788
0.00732422,0.0231506
-0.00183105,0.0230835
-0.0219727,0.0232544
-0.0213623,0.0232971
-0.0177002,0.0234558
-0.0189209,0.0236023
-0.0170898,0.0237183
-0.00305176,0.0234863
0.0012207,0.0234985
0.0427246,0.0237061
-0.0250244,0.023822
0.032959,0.0241333
0.0317383,0.0244141
0.0311279,0.0244263
0.0170898,0.0245789
0.0183105,0.024469
-0.0189209,0.0244507
-0.020752,0.0245728
-0.0140381,0.024115
0.00915527,0.0240051
0.0115967,0.0240173
-0.00244141,0.0238953
0.0238037,0.024054
0.0109863,0.0240967
0.078125,0.0247437
0.00366211,0.0243835
-0.0384521,0.0247253
0.0354004,0.0250549
0.00793457,0.0248596
-0.0354004,0.025116
-0.0421143,0.0255371
-0.020752,0.0253418
-0.0286865,0.0256042
-0.00610352,0.0256287
-0.0299072,0.0256287
-0.0183105,0.0255066
-0.0262451,0.0255371
0,0.0254639
0.0140381,0.0253784
-0.0335693,0.025592
-0.0164795,0.0257324
-0.0390625,0.0259155
0.00793457,0.0258972
0.0305176,0.0259338
0.00488281,0.0256531
0.00549316,0.0253418
0.00427246,0.0251221
0.0268555,0.0249451
0.0213623,0.0249268
0.00671387,0.0248474
0.0604248,0.0250305
0.105591,0.0259583
0.0238037,0.0259827
-0.137329,0.0268372
0.00610352,0.0268066
0.0378418,0.0270386
0.000610352,0.0270142
-0.0366211,0.027301
-0.0402832,0.027356
-0.0256348,0.0273132
-0.0195313,0.0270752
0.0164795,0.0272095
0.0378418,0.0273132
-0.00183105,0.0273193
0.0115967,0.0273743
0.020752,0.0275024
0.010376,0.0273987
-0.0299072,0.0276306
0.0128174,0.0276184
0.0482178,0.0280334
-0.00488281,0.027887
-0.0427246,0.027948
0.0787354,0.0283386
0.0787354,0.0291138
-0.00915527,0.0290344
-0.0415039,0.0291077
-0.00549316,0.0290527
0.0299072,0.0289246
-0.0311279,0.0289246
-0.00732422,0.0289124
0.0158691,0.0289673
-0.0427246,0.0293213
-0.0567627,0.0294739
0.0915527,0.0301819
0.0701904,0.0304138
0.0189209,0.0302246
-0.0842285,0.0304565
0.0384521,0.0298096
0.0286865,0.029126
-0.0286865,0.0283691
-0.114746,0.0290283
-0.0238037,0.028949
-0.065918,0.0293579
-0.0823975,0.0294312
-0.0732422,0.0294495
0.0445557,0.0292114
-0.022583,0.0293396
-0.090332,0.0302246
-0.0695801,0.0308228
-0.00244141,0.0308228
0.0244141,0.0309937
0.067749,0.0316528
-0.0164795,0.0315979
-0.0231934,0.0316162
0.0585938,0.0320251
0.114746,0.0329834
0.131226,0.0341248
0.10498,0.035144
-0.078125,0.0359131
-0.0848389,0.0363342
0.0854492,0.0369385
0.0469971,0.0370789
-0.057373,0.0373352
-0.126343,0.0382874
0.00793457,0.0381958
0.0250244,0.0382629
0.0482178,0.0385559
0.0671387,0.0390198
0.0109863,0.0389893
0.0970459,0.0398682
-0.0482178,0.0402344
-0.0134277,0.0403442
-0.0689697,0.0407959
-0.00488281,0.0407349
-0.0915527,0.0408691
-0.0689697,0.0415222
0.0238037,0.0413757
0.0360107,0.0413818
0.0775146,0.0420776
-0.00183105,0.0417419
0.0244141,0.0415649
-0.0384521,0.0417419
-0.0421143,0.0418762
0.0616455,0.0424316
-0.159302,0.0437256
-0.0463867,0.0440063
-0.0201416,0.0439453
0.0262451,0.0442078
0.0439453,0.0445068
0.0970459,0.0451416
-0.057373,0.0455505
0.0604248,0.0457642
0.0469971,0.0461548
-0.00854492,0.0459351
-0.109253,0.0469788
-0.151367,0.0484375
-0.0366211,0.048761
-0.0714111,0.0492065
-0.0408936,0.0494019
0.0299072,0.0496338
0,0.0490295
0.00610352,0.0480347
0.0933838,0.0487305
0.0915527,0.0482727
0.145874,0.0496704
0.0897217,0.0501892
-0.0115967,0.0502991
-0.0280762,0.0502136
-0.132446,0.0511353
-0.0219727,0.0510986
0.0848389,0.0517517
-0.0994873,0.0525818
-0.0909424,0.0531128
-0.00305176,0.053125
-0.00244141,0.0530334
0.0762939,0.0535889
0.123901,0.0547241
0.0585938,0.055011
0.0976563,0.0558594
-0.24231,0.0578003
-0.231323,0.0600647
0.0714111,0.0603516
-0.0140381,0.0597046
-0.15686,0.0604858
-0.122681,0.0616211
-0.0415039,0.0616211
0.0506592,0.0620728
0.125122,0.0630249
0.13855,0.0640991
0.0958252,0.0649841
0.078125,0.0656067
-0.189209,0.0670715
-0.0189209,0.0666931
0.0335693,0.0661133
0.00793457,0.0654907
-0.0952148,0.0662537
-0.110474,0.0665161
-0.0115967,0.0662476
0.0622559,0.0665833
0.0756836,0.0670532
0.153198,0.0674377
0.149536,0.0686951
-0.0012207,0.0680481
-0.0170898,0.067395
0.0280762,0.0669434
-0.0695801,0.0671936
-0.123291,0.0682007
-0.0585938,0.0678833
-0.090332,0.0680908
-0.109253,0.0691589
-0.0494385,0.0694092
-0.0012207,0.0687439
0.045166,0.0690308
0.0506592,0.0693054
0.0628662,0.0693481
0.119629,0.069397
0.0860596,0.0689453
-0.117798,0.0690735
0.0524902,0.0688171
0.0866699,0.0688354
-0.117798,0.0691589
-0.0738525,0.0694275
0.0457764,0.0693115
-0.0250244,0.0682983
0.0427246,0.0686462
0.0292969,0.068689
0.0445557,0.0686523
-0.0170898,0.0681519
-0.0787354,0.0688293
-0.0701904,0.0685608
-0.108643,0.069165
-0.0469971,0.0695007
0.0469971,0.069281
-0.151367,0.0707458
-0.0512695,0.070343
0.0463867,0.0701172
0.0762939,0.0706421
0.110474,0.0713867
0.0946045,0.0715576
0.0726318,0.0722656
0.159302,0.0736145
0.160522,0.0748352
-0.0506592,0.0749207
-0.0341797,0.074646
-0.065918,0.0737122
0.0543213,0.0737915
0.0231934,0.073822
-0.158691,0.0751465
-0.128784,0.0759949
-0.0866699,0.0758911
-0.0268555,0.0755859
-0.0567627,0.0755493
-0.13916,0.0764709
-0.147095,0.0778564
0.144653,0.0782104
-0.133667,0.0780334
-0.088501,0.0785522
0.0201416,0.0780396
0.057373,0.0782043
0.0292969,0.0781982
0.0750732,0.078949
0.101929,0.0799072
0.0805664,0.0797791
0.0579834,0.0794434
0.0708008,0.0786926
0.0726318,0.0785217
0.0592041,0.0789978
0.00854492,0.0788025
-0.00976563,0.0775757
0.0274658,0.0776306
0.00610352,0.0768433
-0.0177002,0.0760254
-0.0469971,0.0755859
-0.0378418,0.0759338
0.00976563,0.0760071
-0.00488281,0.075293
0.00427246,0.0740967
-0.140991,0.0749207
-0.136108,0.0753052
0.0299072,0.0731812
0.057373,0.0714417
-0.0982666,0.0717102
-0.0830078,0.0723999
-0.0146484,0.0709778
0.0610352,0.0703613
0.0982666,0.070929
0.105591,0.0714783
0.117798,0.071405
0.0567627,0.0705872
0.0134277,0.0697632
-0.181274,0.0707947
-0.00732422,0.0689758
0.00366211,0.0688232
-0.0140381,0.0686279
-0.133057,0.0698792
-0.088501,0.069812
-0.0213623,0.0689209
0.0152588,0.0689575
0.0476074,0.068811
0.0628662,0.0686829
0.0817871,0.0679687
0.12085,0.0676819
-0.0292969,0.0679626
-0.0842285,0.068634
-0.220337,0.0705566
0.184326,0.0717041
0.0189209,0.0706604
-0.13916,0.0714661
-0.0939941,0.0715027
0.0012207,0.0704224
0.0238037,0.070166
0.0457764,0.0706116
0.101929,0.0711792
0.0811768,0.0714844
0.123901,0.0720947
-0.203857,0.072937
-0.0238037,0.0723145
0.0897217,0.0720337
0.0170898,0.0716797
-0.0653076,0.0714661
-0.0823975,0.0711121
-0.0109863,0.0704834
0.0238037,0.0702637
0.0366211,0.0703796
0.0488281,0.0704407
0.057373,0.0707214
0.0189209,0.0704651
0.0280762,0.070575
0.0750732,0.0705383
-0.134888,0.0711853
0.00915527,0.0701904
-0.000610352,0.0697266
-0.0445557,0.0697021
-0.0457764,0.0686462
-0.0994873,0.0691284
0.00305176,0.0686951
0.00427246,0.0679749
0.0195313,0.0670654
0.0292969,0.0664124
0.03479,0.0660339
0.0994873,0.0654358
-0.126953,0.0651001
-0.101318,0.0656067
-0.171509,0.06698
0.0402832,0.0667236
0.090332,0.0670837
-0.0476074,0.0673279
-0.0592041,0.066333
0.0170898,0.0652161
0.150757,0.0658569
0.148926,0.0670776
0.0396729,0.0669067
-0.0476074,0.0659912
-0.186768,0.0663879
-0.00549316,0.0649963
0.0439453,0.0640991
-0.0921631,0.0641357
-0.0701904,0.0646362
-0.0286865,0.0643494
0.0671387,0.0647278
0.0543213,0.0645203
0.114746,0.0646484
0.151367,0.0653564
0.0585938,0.0653625
-0.00793457,0.0647339
0.00549316,0.0640625
0.000610352,0.0634766
0.0201416,0.0635925
0.020752,0.0637024
-0.105591,0.0644836
-0.0482178,0.0649048
-0.0305176,0.065033
0.00976563,0.0646606
0.0268555,0.0645508
-0.0286865,0.06474
0.0543213,0.0652344
-0.193481,0.0671265
0.100098,0.0667175
-0.0354004,0.0657104
-0.0268555,0.0656799
-0.0335693,0.0654419
-0.0396729,0.064856
0.00976563,0.0641235
0.0531006,0.0645081
0.0469971,0.0643677
0.0701904,0.0640869
0.0170898,0.0632019
0.0762939,0.0627869
-0.0549316,0.0627686
-0.0305176,0.0629395
-0.0921631,0.0620483
0.0115967,0.0620911
-0.0231934,0.0622864
-0.0299072,0.0624451
-0.057373,0.0616882
-0.010376,0.060907
0.00488281,0.0607422
0.0286865,0.0608765
-0.0146484,0.0605469
-0.10437,0.0609619
-0.228882,0.0624329
0.0549316,0.0617737
0.0463867,0.0619446
-0.111694,0.0622192
0.0396729,0.0604126
0.0445557,0.0590149
0.126343,0.0600891
0.0769043,0.0594666
0.0982666,0.0595093
0.10498,0.0605469
0.130615,0.061615
0.0860596,0.0620178
-0.0158691,0.0611572
0.022583,0.0605713
-0.0140381,0.0594727
0.098877,0.0584229
-0.0360107,0.0585449
-0.103149,0.0586792
-0.0262451,0.0587708
-0.0378418,0.0584961
-0.0756836,0.058429
-0.0616455,0.0589355
-0.00244141,0.0587219
0.114136,0.0594971
-0.0561523,0.0595703
0.0384521,0.0593811
0.0598145,0.05979
0.0274658,0.0597839
-0.126343,0.0602966
-0.0335693,0.0592834
-0.00732422,0.0592651
-0.0946045,0.0602051
-0.000610352,0.0597656
-0.0262451,0.0595703
-0.0231934,0.0588074
0.0427246,0.0592041
0,0.0591614
-0.0109863,0.0590759
-0.0982666,0.0597656
-0.15564,0.0609741
0.0830078,0.0608093
-0.0286865,0.0598267
-0.0793457,0.0596069
-0.0152588,0.0580444
0.0732422,0.058374
0.148315,0.0589539
0.17395,0.0602173
-0.000610352,0.0596313
0.022583,0.0596863
0.0524902,0.0587036
0.10498,0.0582642
0.0524902,0.0583923
-0.153198,0.0594482
-0.257568,0.0601563
0.163574,0.0617371
0.0268555,0.0615662
-0.0921631,0.0615662
-0.0543213,0.0614075
-0.0244141,0.0613647
0.00549316,0.0607483
0.0598145,0.0608032
0.0164795,0.0598206
-0.00854492,0.0583923
-0.0396729,0.0582031
0.0762939,0.0588867
0.0317383,0.0591492
-0.106201,0.0602051
0.0238037,0.0602417
-0.00976563,0.0601318
0.0231934,0.0593079
-0.0286865,0.0591125
-0.0817871,0.0596252
-0.0427246,0.0599548
0.0250244,0.0599365
-0.0579834,0.0602295
-0.0939941,0.0606262
0.043335,0.0591248
0.0701904,0.0588257
0.0567627,0.0590393
0.0775146,0.0595459
-0.00610352,0.0592712
0.0476074,0.0593506
0.0836182,0.0600891
-0.078125,0.0603394
-0.0543213,0.0604126
-0.152588,0.0612366
0.0323486,0.0613892
-0.0128174,0.0607544
-0.0543213,0.0607483
-0.0262451,0.0607056
0.03479,0.0601318
0.0567627,0.0605835
0.0695801,0.0610474
0.0311279,0.0610596
0.0335693,0.0608215
0.0646973,0.0613647
0.00671387,0.0613831
-0.0994873,0.0620911
0.00427246,0.0619873
0.0396729,0.0613403
0.0500488,0.059552
-0.113525,0.0601379
-0.0268555,0.0599426
-0.00366211,0.0588623
-0.0292969,0.0587585
0.032959,0.0586426
0.0708008,0.0580872
-0.0421143,0.0577393
-0.17395,0.0584961
0.0146484,0.0575928
0.0201416,0.056488
-0.0140381,0.0557678
-0.0891113,0.0565002
-0.0549316,0.0568237
0.0115967,0.0567993
0.022583,0.0560364
0.0524902,0.0562012
0.0354004,0.0555237
0.0482178,0.0557434
0.0506592,0.0558716
0.0299072,0.0554138
-0.0311279,0.0551086
0.0622559,0.0557068
0.000610352,0.0545715
-0.0488281,0.0544983
-0.0366211,0.05448
0.00549316,0.0539368
0.0115967,0.0537781
-0.0372314,0.052887
-0.0177002,0.0527283
0.0256348,0.0529114
0.0323486,0.0522888
0.0561523,0.0528442
0.0897217,0.053479
0.0506592,0.0537537
0.0396729,0.0537231
-0.181885,0.055542
0.0787354,0.0562195
-0.00549316,0.0552917
-0.0561523,0.0542969
-0.0805664,0.0542725
-0.0604248,0.0545898
-0.0384521,0.0541809
0.00183105,0.0540466
0.0152588,0.0534668
0.0714111,0.0526978
-0.0146484,0.0511047
-0.153198,0.0526306
-0.132446,0.0537292
0.0115967,0.0533203
0.0549316,0.0528198
-0.078125,0.0530762
-0.0292969,0.0518372
0.0189209,0.0494507
0.0817871,0.0486328
0.0872803,0.0492371
0.113525,0.0494507
0.0872803,0.0497803
0.0463867,0.05
0.0866699,0.0508118
0.0793457,0.0510071
0.0177002,0.0510193
-0.0250244,0.0511841
0.00549316,0.0508423
-0.0512695,0.050592
0.0512695,0.0507874
-0.0671387,0.0503967
-0.0695801,0.0508545
-0.0415039,0.0511719
-0.0402832,0.0513428
-0.0402832,0.0514587
-0.0170898,0.0508118
0.0543213,0.0509277
0.0396729,0.0510742
-0.214233,0.0526367
-0.0335693,0.0520325
0.136108,0.0529602
0.0164795,0.0524231
-0.0732422,0.0525879
-0.0164795,0.0519775
0.0915527,0.052832
0.0152588,0.0525085
-0.0463867,0.0521362
0.0646973,0.052002
0.0219727,0.0516785
-0.0494385,0.050647
-0.0799561,0.051123
-0.0866699,0.0518616
-0.0866699,0.0521851
-0.0445557,0.0523682
0.0653076,0.0526733
0.00793457,0.0521851
-0.00610352,0.0515503
0.0537109,0.0517761
0.103149,0.0524719
0.10498,0.0528748
0.123901,0.0540466
-0.0366211,0.053418
0.0384521,0.0537598
0.0866699,0.0542297
-0.088501,0.0546143
-0.00549316,0.0535339
0.0360107,0.0536255
-0.0799561,0.0543884
-0.0256348,0.0543518
-0.0244141,0.0542664
-0.00488281,0.0536072
0.00732422,0.0532593
0.00976563,0.0516174
-0.0268555,0.0517395
-0.0390625,0.0519287
-0.020752,0.0519958
0.00183105,0.051123
0.0622559,0.0511963
-0.0274658,0.051355
0.020752,0.0513367
-0.0323486,0.0511353
-0.0628662,0.0514099
0.0476074,0.0514038
0.0183105,0.0510803
-0.00305176,0.0508118
-0.0146484,0.050647
-0.03479,0.0503723
-0.0372314,0.0507385
-0.00549316,0.0503052
0.0378418,0.0503174
0.0366211,0.0506287
-0.0238037,0.0507507
0.0134277,0.0505127
0.010376,0.0504395
-0.00366211,0.0502197
-0.0506592,0.0504028
0.0598145,0.0504395
0.0274658,0.0498169
0.020752,0.0495178
0.0817871,0.049939
0.0427246,0.0485474
-0.0793457,0.0485535
-0.012207,0.0486206
0.0195313,0.0482544
-0.0476074,0.0479248
-0.109253,0.0484131
-0.105591,0.0490845
-0.0183105,0.0492493
0.0769043,0.0498657
-0.115356,0.0503052
0.0170898,0.0503296
0.0854492,0.0496521
0.0701904,0.0490295
0.0579834,0.0494934
0.0115967,0.0490601
-0.101929,0.0492981
0.0610352,0.0496155
0.0378418,0.0498047
-0.010376,0.0490906
0.0164795,0.0483826
0.0561523,0.0478088
0.0292969,0.047229
0.0457764,0.0472229
-0.0170898,0.0465271
-0.0689697,0.0464233
0.00427246,0.0462891
-0.00305176,0.0460693
-0.0299072,0.0463135
-0.0952148,0.0467529
-0.0292969,0.0465332
-0.0946045,0.0468079
0.0622559,0.0467346
0.0366211,0.0466858
-0.0372314,0.0466553
0.00671387,0.0463196
0.0158691,0.0463074
0.0622559,0.0463867
0.0524902,0.0465149
-0.00976563,0.0444702
-0.0732422,0.0448669
-0.0317383,0.0438232
0.0415039,0.0440735
0.0195313,0.0435364
-0.0567627,0.0439392
-0.0158691,0.0431824
0.0689697,0.0437195
0.00610352,0.0433167
0.0476074,0.0431458
0.0256348,0.0431824
-0.0421143,0.0431091
0.0201416,0.042511
-0.0280762,0.041925
0.0482178,0.0415405
-0.03479,0.0414429
-0.0238037,0.0410278
0.0177002,0.0411255
0.0531006,0.0415955
0.0854492,0.0419128
0.108032,0.0419617
0.0183105,0.041095
-0.136719,0.0412231
-0.0305176,0.0411621
0.0787354,0.0415649
-0.0134277,0.0408325
-0.057373,0.0405212
-0.0744629,0.0412109
-0.0463867,0.0413147
-0.0109863,0.040625
-0.00976563,0.0404663
-0.0152588,0.0403748
-0.0488281,0.0408142
-0.0213623,0.0409546
0.0482178,0.0413391
0.057373,0.0416443
-0.0286865,0.0415405
-0.131836,0.0426514
0.0726318,0.0433594
0.0622559,0.0433594
0.0665283,0.04375
0.0762939,0.0443054
-0.0286865,0.0442688
-0.055542,0.0441956
-0.0610352,0.0443298
-0.0506592,0.0446533
0.145264,0.0460754
0.0653076,0.046582
-0.0909424,0.0471436
-0.0512695,0.0472839
-0.0476074,0.0477051
0.0805664,0.0481323
0.0708008,0.0484741
0.012207,0.0483582
-0.022583,0.0484497
-0.0146484,0.0484924
-0.043335,0.0488892
0.0262451,0.048645
0.0195313,0.0482422
0.0537109,0.0485046
-0.00305176,0.0483276
0.0299072,0.0478088
0.0152588,0.0475342
-0.0158691,0.0468994
0.0213623,0.046991
0.0305176,0.0471008
-0.00915527,0.0467163
-0.0128174,0.045752
0.0140381,0.0448364
0.022583,0.0448792
-0.0714111,0.0448242
-0.0189209,0.0438599
0.0213623,0.0439026
-0.0213623,0.0432617
-0.178833,0.0443481
0.0299072,0.0440674
0.00793457,0.0440308
-0.0585938,0.0435974
